uid,nbhd,nbhd_size,equiv_size,precision_nbhd,precision_equiv,recall_nbhd,recall_equiv,f1_nbhd,f1_equiv
14,"[13, 71, 97, 143, 146, 149, 151, 188, 194, 238]",69,15071,0.25,0.5862695749440726,0.2,0.26993355885320985,0.22222222222222224,0.3696642223444159
24,"[9, 12, 35, 163, 271, 371, 384, 392, 431, 531]",44,15080,0.4,0.5831937465103305,0.31666666666666665,0.26786220169153496,0.3534883720930233,0.36710996799458046
52,"[127, 162, 172, 185, 273, 281, 287, 311, 402, 410]",89,15039,0.28787878787878785,0.5855704697986588,0.2645021645021645,0.26874308266273367,0.2756958297710649,0.36840809259447727
53,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",189,14953,0.6818181818181818,0.5782997762863544,0.24912044477261872,0.26902697346311116,0.3649109487069642,0.367221354960676
63,"[85, 207, 518, 467, 575, 87, 358, 511, 206, 120]",40,15060,0.32727272727272727,0.5848434004474284,0.18121212121212119,0.2702803150053351,0.23326470906923827,0.3697047705384428
66,"[245, 146, 207, 519, 383, 478, 296, 505, 548, 315]",44,15056,0.43636363636363634,0.5828299776286365,0.36818181818181817,0.26682953200757226,0.39938366718027735,0.36606722671113023
67,"[23, 36, 71, 101, 108, 109, 118, 172, 188, 207]",95,15045,0.3181818181818182,0.5850111856823276,0.28354978354978355,0.26839153264675414,0.2998691955526488,0.3679670696343602
74,"[13, 27, 69, 94, 100, 109, 134, 142, 230, 258]",114,15007,0.43333333333333335,0.5828859060402695,0.3223927587563951,0.26767463209763886,0.3697200090263675,0.3668728172971754
82,"[147, 154, 158, 207, 245, 252, 281, 289, 320, 545]",36,15070,0.3,0.5853467561521264,0.23295454545454544,0.2693253373766998,0.2622601279317697,0.368910401490045
85,"[5, 16, 17, 21, 27, 36, 40, 63, 70, 117]",242,14895,0.33939393939393936,0.5846196868008959,0.13469008264462812,0.2711389432339298,0.19284766252821223,0.37046232082169045
91,"[397, 442, 3, 388, 87, 184, 582, 55, 25, 516]",56,15006,0.6181818181818182,0.5794742729306497,0.3629148629148629,0.266926740913506,0.45733998315260266,0.36549384177623834
97,"[9, 14, 54, 102, 109, 117, 128, 142, 176, 280]",118,15024,0.5393939393939394,0.5809284116331106,0.3463886990202779,0.2672317540055202,0.4218641387250076,0.3660688739737395
99,"[22, 36, 71, 83, 95, 110, 111, 168, 183, 312]",266,14869,0.6272727272727273,0.5793064876957504,0.1961198222067787,0.27000517287288334,0.2988140124067285,0.3683353369997299
111,"[99, 383, 442, 499, 521, 609, 44, 29, 389, 250]",67,14971,0.7333333333333333,0.5773489932885917,0.40259740259740256,0.26619434504688194,0.5198170731707317,0.3643844486643616
114,"[48, 65, 78, 116, 123, 172, 193, 195, 262, 314]",105,15036,0.40151515151515144,0.5834731543624172,0.29540749105966496,0.2681726823403637,0.3403837851883223,0.367456879692515
115,"[12, 138, 143, 214, 250, 271, 289, 320, 358, 396]",46,15086,0.45454545454545453,0.5824944071588377,0.31168831168831174,0.26787219739587526,0.3697996918335901,0.36698067864071726
125,"[13, 55, 145, 163, 250, 293, 345, 364, 236, 427]",50,15032,0.4848484848484849,0.5819351230425066,0.21442687747035574,0.26966729098043485,0.29734937695371044,0.3685496085336631
132,"[545, 576, 207, 55, 85, 157, 485, 548, 423, 431]",37,15055,0.15,0.5873813512004478,0.10833333333333332,0.27135187226663277,0.12580645161290321,0.37121430737064326
137,"[55, 87, 151, 431, 473, 499, 518, 519, 521, 535]",51,15065,0.42000000000000004,0.5828587381351211,0.20526315789473681,0.26972825711485043,0.27575757575757576,0.368791624684009
