uid,nbhd,nbhd_size,equiv_size,precision_nbhd,precision_equiv,recall_nbhd,recall_equiv,f1_nbhd,f1_equiv
52,"[127, 162, 172, 185, 273, 281, 287, 311, 402, 410]",149,23973,0.4681818181818182,0.6002504173622712,0.1875,0.17582821026554235,0.2677642980935875,0.2719852160303726
54,"[20, 60, 97, 143, 161, 172, 272, 293, 422, 435]",158,23988,0.6787878787878787,0.5963828603227609,0.2644141954302382,0.17441576260321742,0.3805783633083693,0.26989817649602
56,"[10, 20, 23, 113, 327, 342, 345, 435, 449, 466]",251,23885,0.6181818181818182,0.5974958263772963,0.2565750383087844,0.17455972041346116,0.36263796620723704,0.2701844571525313
58,"[30, 69, 138, 146, 172, 209, 252, 272, 278, 310]",80,24036,0.6666666666666666,0.596605453533668,0.26634527089072546,0.174380300449519,0.38062431310795075,0.2698784969749034
67,"[23, 36, 71, 101, 108, 109, 118, 172, 188, 207]",155,23987,0.5424242424242425,0.5988870339454655,0.26028466483011936,0.17449159705497252,0.35177063779706347,0.27024474382872016
90,"[39, 48, 76, 105, 116, 128, 133, 155, 168, 193]",301,23840,0.8454545454545456,0.5933222036727888,0.25941574403963785,0.17450755386414665,0.39701351741695,0.2696931328849749
94,"[30, 74, 118, 150, 161, 168, 209, 252, 269, 272]",122,24017,0.606060606060606,0.5977184195882033,0.2246212121212121,0.17514651855713945,0.3277646506100678,0.27090968965307605
95,"[3, 13, 81, 92, 99, 158, 205, 269, 283, 355]",85,24029,0.5757575757575757,0.5982749026154711,0.24889807162534439,0.17470069976824887,0.3475510069797693,0.2704329705061467
100,"[55, 74, 123, 281, 338, 360, 364, 378, 537, 276]",122,23996,0.49999999999999994,0.5996661101836402,0.19090909090909092,0.17576560592497473,0.2763157894736842,0.27185031259241577
109,"[30, 67, 74, 97, 143, 146, 250, 258, 272, 285]",121,23997,0.6484848484848486,0.5969393433500286,0.22796143250688702,0.1750851789507247,0.3373384957543373,0.270756248627171
112,"[13, 118, 168, 172, 598, 49, 299, 9, 77, 155]",79,24058,0.5606060606060606,0.5985531441291049,0.2796717171717172,0.1741355743909365,0.3731757848962958,0.2697836607633071
117,"[13, 25, 65, 85, 97, 185, 213, 272, 285, 311]",92,24013,0.6484848484848484,0.5969393433500286,0.18484848484848485,0.1758769025304283,0.2876914600550964,0.27170195571481526
123,"[70, 100, 101, 108, 114, 116, 149, 185, 225, 259]",168,23969,0.7424242424242423,0.5952142459654988,0.15908156171314067,0.17635008475828934,0.26201940663389295,0.27208640561932285
126,"[61, 70, 146, 237, 252, 259, 272, 293, 309, 460]",128,24013,0.6212121212121212,0.5974401780745695,0.1800106326422116,0.17596574455758857,0.2791353251176753,0.2718598414807088
130,"[16, 22, 23, 70, 80, 89, 164, 208, 211, 212]",311,23828,0.5606060606060607,0.5985531441291049,0.21547239310397207,0.1753145269197265,0.3112961811783816,0.2711963950040431
131,"[26, 55, 101, 291, 310, 353, 364, 392, 397, 505]",93,24042,0.5363636363636364,0.598998330550919,0.18755739210284664,0.17582715632041493,0.27792800844110543,0.27185521097587045
145,"[23, 73, 89, 118, 125, 203, 227, 228, 246, 268]",382,23764,0.756060606060606,0.5949638286032285,0.23027833390409452,0.17504263151271254,0.3530315384291473,0.2705017155256242
149,"[14, 20, 37, 47, 110, 123, 133, 146, 150, 151]",194,23939,0.4484848484848485,0.6006121313299951,0.150305576776165,0.17651124641823382,0.22515314535132094,0.27283903418825184
152,"[11, 37, 101, 184, 218, 271, 281, 293, 303, 345]",126,24011,0.7045454545454546,0.5959098497495835,0.2200324927597655,0.17523078552371024,0.33533763827707336,0.27082414360365903
159,"[60, 71, 75, 118, 151, 206, 245, 250, 277, 342]",97,24020,0.5151515151515151,0.5993878686700064,0.15644961099506552,0.1763984177430954,0.24000928828515034,0.27257783103295075
173,"[22, 196, 224, 268, 287, 309, 327, 338, 341, 343]",191,23953,0.3606060606060606,0.6022259321090715,0.1617512018581537,0.17630105964711215,0.22332785582496034,0.27275372877771725
181,"[98, 188, 194, 311, 365, 377, 401, 439, 460, 210]",204,23918,0.4,0.6015025041736235,0.13027389277389279,0.17687910705934395,0.19653827133358975,0.273370347646475
184,"[23, 89, 116, 135, 146, 152, 156, 198, 260, 264]",415,23717,0.6015151515151516,0.5978018920422934,0.14439208860984756,0.17661984135951844,0.23288158201329873,0.272677459278244
