uid,nbhd,nbhd_size,equiv_size,precision_nbhd,precision_equiv,recall_nbhd,recall_equiv,f1_nbhd,f1_equiv
422,"[44, 54, 77, 107, 109, 119, 121, 127, 130, 133]",25,1768,0.4444444444444444,0.6865712338104979,0.6666666666666666,0.8287028921998252,0.5333333333333333,0.7509711376885028
423,"[22, 79, 88, 98, 106, 110, 128, 161, 185, 188]",9,1784,0.8888888888888888,0.6796747967479676,1.0,0.8236498257839725,0.9411764705882353,0.7447679889502062
430,"[13, 36, 38, 58, 71, 78, 107, 108, 121, 130]",25,1768,0.49375,0.6852721088435377,1.0,0.8229300291545194,0.6610878661087867,0.747818853058963
449,"[40, 55, 56, 79, 146, 149, 161, 172, 176, 210]",27,1765,0.65,0.6826544467073999,0.780952380952381,0.8264135389389975,0.7094841930116472,0.7476864959589669
451,"[17, 62, 81, 89, 128, 172, 183, 216, 246, 259]",23,1766,0.6458333333333333,0.6827891156462588,0.85,0.8253790087463561,0.7339832869080779,0.7473434749615503
455,"[22, 36, 67, 97, 210, 251, 272, 396, 431, 435]",15,1775,0.6145833333333333,0.6832993197278914,0.875,0.82497084548105,0.722027972027972,0.7474814930579164
463,"[9, 13, 44, 73, 75, 102, 107, 130, 134, 171]",23,1770,0.6333333333333332,0.6831967213114756,0.8,0.8263026932084313,0.7069767441860465,0.7479662269234985
467,"[8, 16, 27, 38, 78, 141, 155, 167, 172, 179]",33,1760,0.537037037037037,0.6848670756646218,0.8296296296296296,0.8257035738630836,0.6520124460503863,0.7487199518595774
469,"[138, 281, 388, 598, 146, 535, 575, 463, 472, 151]",4,1782,0.95,0.6800269905533066,0.9166666666666666,0.8250385579332952,0.9330357142857142,0.7455469141606135
472,"[20, 36, 57, 67, 78, 110, 120, 129, 151, 168]",29,1764,0.7370370370370369,0.6811860940695298,0.8888888888888888,0.8246129126497229,0.8058719311566691,0.7460688266902163
479,"[22, 26, 32, 49, 61, 102, 107, 118, 130, 206]",26,1767,0.6370370370370371,0.6830265848670758,0.8888888888888888,0.8246129126497229,0.7421790722761596,0.7471713794871002
481,"[75, 93, 105, 141, 153, 169, 215, 222, 275, 279]",47,1744,0.6378787878787878,0.6831964407939769,0.8303030303030302,0.8256722401486265,0.7214810645151201,0.7477076605228966
494,"[38, 191, 262, 283, 341, 375, 402, 418, 420, 457]",17,1772,0.7958333333333334,0.6803401360544219,1.0,0.8229300291545194,0.8863109048723898,0.7448725331689634
504,"[12, 13, 40, 52, 61, 99, 245, 327, 345, 371]",17,1775,0.7999999999999999,0.6802721088435375,0.875,0.82497084548105,0.8358208955223881,0.7456665452942063
507,"[22, 29, 52, 67, 98, 153, 162, 215, 261, 327]",17,1774,0.6481481481481481,0.6828220858895706,0.7777777777777778,0.826657902424774,0.707070707070707,0.74788705729199
508,"[36, 115, 183, 187, 244, 267, 276, 304, 339, 350]",28,1765,0.7925925925925925,0.6801635991820043,1.0,0.8225679228746716,0.884297520661157,0.7446183842984576
511,"[8, 20, 38, 58, 78, 81, 94, 106, 117, 126]",52,1740,0.5530303030303031,0.6851129363449693,0.9015151515151515,0.8240637528111865,0.6855271464646465,0.7481917014496235
515,"[54, 61, 133, 162, 294, 337, 396, 455, 553, 29]",29,1762,0.7166666666666667,0.6814890710382516,0.8625,0.8250219555035133,0.782849604221636,0.7464179632762403
521,"[80, 111, 137, 142, 168, 196, 212, 229, 253, 267]",32,1759,0.745,0.6809084699453554,0.95,0.8232289227166281,0.8351032448377582,0.7453355643126549
531,"[24, 26, 32, 37, 58, 113, 118, 119, 120, 122]",24,1768,0.756060606060606,0.6805270362765231,0.9090909090909091,0.8238926371369908,0.8255438828687236,0.7453787323702102
532,"[85, 101, 114, 136, 225, 257, 311, 316, 431, 466]",18,1772,0.51,0.6839418526031105,0.75,0.8265430310055061,0.6071428571428571,0.7485111278062594
540,"[5, 37, 74, 90, 99, 109, 121, 191, 225, 269]",29,1763,0.5939393939393939,0.6841889117043122,0.7272727272727273,0.8279994133176889,0.6538782318598831,0.749255906973619
544,"[4, 14, 15, 33, 80, 107, 136, 167, 195, 303]",28,1763,0.7454545454545454,0.6807665982203971,0.8181818181818182,0.8259460252273398,0.7801268498942918,0.7463619235113922
550,"[1, 8, 32, 38, 58, 69, 70, 72, 81, 94]",38,1750,0.6499999999999999,0.6829226557152637,1.0,0.8218392490466416,0.7878787878787878,0.7459687020967959
573,"[250, 289, 499, 508, 188, 320, 342, 92, 191, 510]",7,1779,0.7916666666666666,0.6813090418353579,0.9285714285714286,0.8249421631000582,0.8546712802768165,0.7462773179794894
578,"[12, 19, 103, 122, 143, 182, 306, 332, 339, 393]",35,1758,0.6777777777777777,0.6822767552828903,0.7407407407407407,0.8273395656831244,0.7078619089062952,0.7478384362328917
581,"[8, 38, 58, 59, 81, 85, 94, 96, 117, 126]",45,1744,0.575,0.6843920765027324,0.8916666666666666,0.8244242779078849,0.6991477272727271,0.7479100313663364
