uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
4,"[299, 360, 396, 518, 544, 378, 44, 502, 539, 521]",90,15151,1.1004713251640763,0.7738793218130128,0.8214751203928251,0.6761270074316929,1.0490335195617326,0.8797041103763314,true
7,"[128, 188, 295, 398, 545, 571, 506, 150, 9, 180]",84,15137,0.8433732359729359,0.7757871316697362,0.7629694325700055,0.6767013411395837,0.9183535462842923,0.8807877903727641,true
10,"[56, 136, 146, 162, 179, 192, 225, 315, 384, 478]",101,15126,0.930637247991808,0.7742733004886467,0.7510767844768579,0.6763099271305949,0.9646954172130228,0.8799280086965335,true
22,"[27, 92, 99, 107, 127, 130, 133, 173, 179, 250]",85,15128,1.0943598445419656,0.7745788592049824,0.7897406053701049,0.6765022839365779,1.046116553994805,0.8801016186810375,true
36,"[38, 46, 67, 78, 80, 85, 96, 99, 121, 170]",93,15118,0.9196389410387168,0.7745593387424508,0.7704199937951928,0.6762001400231765,0.9589780711980419,0.8800905287198872,true
40,"[9, 85, 238, 250, 267, 295, 342, 348, 351, 365]",136,15081,0.8511767812195302,0.7748456921276405,0.6885869645275012,0.6766459879223928,0.9225924242153358,0.8802531977378103,true
47,"[44, 55, 60, 77, 79, 149, 161, 183, 188, 208]",84,15142,1.2545255862975704,0.7731235536050991,0.89147944667367,0.675715699412139,1.1200560639082182,0.8792744472604097,true
57,"[106, 175, 388, 472, 478, 547, 87, 272, 55, 431]",90,15170,0.869637616603184,0.7738742918905761,0.7154466852387409,0.6762437528094749,0.9325436271849076,0.8797012514999487,true
61,"[9, 13, 43, 60, 107, 113, 126, 128, 134, 139]",105,15099,1.0429561146611692,0.7732017527013428,0.8244760153879909,0.6755260207616434,1.0212522287178467,0.8793189141041735,true
82,"[147, 154, 158, 207, 245, 252, 281, 289, 320, 545]",67,15167,0.8456732258961742,0.7753870503778497,0.6220262442057454,0.6769019919086542,0.9196049292474319,0.8805606454855053,true
96,"[36, 37, 161, 172, 189, 205, 207, 218, 245, 250]",59,15152,0.9344541153976552,0.7748942449009641,0.7178795861001976,0.6767015844539642,0.9666716688709022,0.8802807761736957,true
111,"[99, 383, 442, 499, 521, 609, 44, 29, 389, 250]",161,15140,0.9671335602250367,0.7760307231957755,0.7339911979888885,0.6768910054368755,0.9834294891984054,0.8809260600049107,true
114,"[48, 65, 78, 116, 123, 172, 193, 195, 262, 314]",98,15110,0.9351764882796442,0.7741364486232841,0.7496456292778327,0.6761444124273034,0.9670452359014258,0.8798502421567458,true
131,"[26, 55, 101, 291, 310, 353, 364, 392, 397, 505]",64,15147,0.8743047864844119,0.7744546042729408,0.7017518327879879,0.6763339701634086,0.9350426655957534,0.88003102460819,true
143,"[2, 14, 33, 54, 75, 77, 101, 102, 109, 115]",119,15091,1.0805967041273226,0.7739421491527165,0.8003885090921031,0.6761021095256372,1.0395175343048921,0.8797398190105508,true
150,"[70, 94, 133, 142, 149, 196, 260, 273, 308, 353]",103,15101,1.0170489288103537,0.7734996332743715,0.814760360579812,0.6756936131499414,1.0084884376185745,0.8794882792137548,true
178,"[35, 36, 92, 143, 158, 250, 259, 285, 355, 535]",65,15148,1.2571996806742107,0.7729798813584765,0.8628523723277973,0.6757800898278182,1.1212491608354545,0.8791927441457171,true
179,"[10, 22, 118, 143, 188, 213, 228, 231, 296, 303]",101,15114,1.0931570414525174,0.7726007329381924,0.8139009087738286,0.6754559340967582,1.0455415063269928,0.8789770946607155,true
195,"[9, 114, 138, 161, 194, 214, 257, 473, 478, 496]",64,15162,1.2157278119488866,0.7739012548620648,0.8519562530669313,0.6761823776372325,1.1026004770309537,0.8797165764392898,true
199,"[106, 207, 366, 451, 502, 269, 506, 521, 478, 518]",99,15159,0.888988558268369,0.7743817587104351,0.7031019723144899,0.6764535432022161,0.9428618977710198,0.8799896355698942,true
237,"[118, 121, 126, 142, 170, 208, 229, 242, 259, 267]",75,15131,0.7835552660340886,0.7751726990823185,0.6846636615302055,0.6765971122797477,0.8851865713136913,0.880438924106788,true
253,"[62, 76, 80, 87, 108, 124, 141, 217, 220, 245]",256,14954,0.775451395930046,0.7751376220877898,0.6626055637615116,0.6768124431247323,0.8805971814229512,0.8804190037066384,true
261,"[60, 148, 207, 218, 236, 285, 306, 347, 358, 384]",84,15127,0.9670515986397189,0.7743886514425256,0.7585434381884608,0.6761675412731966,0.9833878170079793,0.8799935519323568,true
265,"[143, 146, 188, 218, 236, 243, 324, 327, 333, 403]",95,15137,1.1592560966902858,0.7721545463578605,0.8549175180703333,0.6752437078315843,1.0766875575998294,0.878723247876065,true
279,"[36, 55, 161, 163, 250, 392, 481, 501, 575, 345]",91,15141,1.1433396902330344,0.7724285793076379,0.8154429739446684,0.6755251190639935,1.069270634700605,0.8788791608108807,true
287,"[52, 102, 120, 134, 138, 173, 188, 205, 228, 269]",85,15140,0.9629353633924417,0.7760090597335961,0.7993410821129855,0.6768191024840733,0.9812927001626179,0.8809137640731901,true
292,"[85, 87, 278, 320, 55, 345, 383, 192, 92, 194]",116,15156,0.8412797324357115,0.7742906075572379,0.6913394680071916,0.6764150258660506,0.9172130245672002,0.8799378430078103,true
313,"[2, 184, 281, 406, 556, 568, 35, 55, 575, 333]",94,15155,1.554890546719799,0.773877625833477,1.0133429514358518,0.6760165996375807,1.246952503794671,0.8797031464269507,true
314,"[114, 143, 205, 213, 252, 311, 371, 407, 442, 511]",86,15131,0.7931669530815441,0.7749704100179781,0.6732878322532599,0.6766498667527133,0.8905992101285202,0.8803240369420672,true
321,"[16, 22, 67, 97, 196, 215, 256, 293, 352, 365]",167,15042,0.7869906938342017,0.7748687551522295,0.6807347914310071,0.676531264365291,0.887124959537382,0.880266297862317,true
323,"[36, 97, 120, 161, 218, 255, 269, 291, 345, 467]",78,15138,0.9208036933335247,0.7741940713927846,0.7366922631518515,0.6762066700625782,0.9595851673163381,0.8798829873300111,true
336,"[36, 161, 207, 293, 371, 518, 595, 88, 342, 213]",76,15133,1.1628086705275256,0.7731555631192009,0.7752834583011863,0.6761137988255805,1.0783360656713312,0.8792926493035188,true
352,"[127, 207, 321, 429, 431, 609, 575, 44, 146, 360]",115,15131,0.8234106706023882,0.7743619016917417,0.7175048075337269,0.6761400536662179,0.9074197874205676,0.8799783529676976,true
361,"[148, 259, 291, 299, 371, 394, 406, 454, 473, 257]",63,15152,0.9381934735281539,0.7741864114002521,0.7444722940079209,0.6762155115289624,0.9686038785427993,0.8798786344719663,true
363,"[2, 22, 34, 37, 71, 73, 102, 149, 164, 206]",109,15094,1.2170951429973036,0.7719021151899536,0.869067729217677,0.6751699763176031,1.1032203510619734,0.8785796009411746,true
382,"[101, 157, 163, 207, 250, 269, 270, 271, 289, 302]",101,15149,0.8467534394632653,0.775732503985386,0.7137334374224722,0.6767944909405008,0.9201920666161306,0.8807567791310981,true
