nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[153, 158, 172, 304, 356, 572, 826, 860, 986, 1154]",46,149259,1.509546283601141,0.757312672058736,1.01787931059489,0.6825738352317842,1.2286359442899029,0.8702371355318824,true
"[46, 821, 951, 986, 1226, 1309, 2357, 2673, 2992, 3537]",48,149257,1.5788315643087245,0.7572803106907798,0.9537670694875652,0.6825899602820158,1.2565156442753607,0.8702185419139148,true
"[46, 47, 221, 345, 745, 821, 826, 947, 986, 1037]",50,149255,1.4666869574734491,0.7573068701215161,0.9444383903298439,0.682589451620594,1.2110685189011599,0.8702338019874407,true
"[21, 61, 315, 489, 561, 745, 799, 835, 886, 989]",55,149250,1.4684329663797913,0.7572824618741016,0.9314964387790537,0.6825854486902204,1.2117891592103764,0.8702197779148102,true
"[6, 12, 16, 20, 21, 30, 38, 39, 41, 43]",61,149244,0.830374581434721,0.7575146632252756,0.7131900460892622,0.6826646694563052,0.9112489129950834,0.8703531830385155,true
"[21, 64, 94, 209, 250, 325, 354, 356, 361, 484]",36,149269,1.3690729926288632,0.7573969452473448,0.8916710952205721,0.6826267367083608,1.1700739261383715,0.870285553854219,true
"[4, 7, 12, 14, 16, 21, 32, 35, 37, 38]",74,149231,0.9651553356479141,0.7574414816829118,0.7395962810635718,0.682648916085462,0.9824231958010327,0.8703111407323888,true
"[61, 94, 279, 318, 356, 421, 459, 473, 572, 684]",49,149256,1.1168054694466238,0.7574264872424404,0.8183978995106229,0.6826325844460005,1.0567901728567615,0.8703025262760303,true
"[1, 6, 12, 14, 16, 21, 51, 61, 85, 89]",63,149242,1.033145591789287,0.7574280904542813,0.788978279371647,0.6826322676562083,1.0164376969540667,0.8703034473413749,true
"[1, 4, 5, 7, 12, 25, 27, 37, 39, 40]",108,149197,0.9105559056116197,0.7574336696451973,0.7613420085111721,0.6826201973513478,0.9542305306432087,0.8703066526490518,true
"[1, 2, 11, 13, 18, 22, 24, 27, 28, 29]",216,149089,0.8450052575863793,0.7574177176868976,0.7260405839811381,0.6826143159791017,0.9192416752880492,0.870297488038945,true
"[3, 16, 21, 37, 40, 54, 60, 67, 77, 85]",74,149231,1.1157738423969932,0.7573667936522785,0.8324775267975998,0.6826028585492643,1.0563019655368409,0.8702682308646447,true
"[12, 14, 16, 46, 54, 66, 85, 89, 115, 119]",64,149241,1.148258387642267,0.7573768784117731,0.8316848522169911,0.6826132409365147,1.0715681908503383,0.8702740248977751,true
"[7, 16, 41, 47, 60, 61, 66, 71, 79, 84]",57,149248,0.8616939122937322,0.7575046546342987,0.7414607787452594,0.682654690560408,0.9282746965708654,0.8703474332898895,true
"[4, 50, 54, 69, 89, 94, 115, 141, 158, 167]",53,149252,0.9236302698220987,0.7574854530831077,0.7666212581296413,0.6826473319919827,0.9610568504631236,0.8703364022509387,true
"[898, 1713, 2357, 2502, 2582, 2819, 3133, 4017, 4365, 5146]",50,149255,1.8406791776494635,0.7571815837926908,1.0081490827499955,0.6825681087200479,1.3567163217303253,0.8701618147176368,true
"[617, 745, 835, 841, 886, 986, 1226, 1417, 2053, 2182]",45,149260,1.0811073122785773,0.7574468807370226,0.8389015160784487,0.6826300412228644,1.0397631039225124,0.8703142425222183,true
"[4, 7, 11, 12, 14, 21, 27, 28, 38, 41]",91,149214,1.1651173158665407,0.7572958674931085,0.8726143653840888,0.6825613053325983,1.0794060014038003,0.870227480313687,true
"[46, 50, 61, 66, 98, 106, 158, 164, 167, 218]",73,149232,0.9671762296189834,0.7574418850052158,0.7877323206056946,0.6826257509230195,0.9834511831397548,0.8703113724439178,true
"[16, 50, 71, 85, 86, 89, 115, 119, 153, 164]",73,149232,0.8124413737704091,0.757517576843943,0.7460583384695533,0.6826461366358421,0.9013552982982954,0.8703548568508956,true
"[1, 3, 4, 5, 6, 11, 27, 30, 37, 38]",137,149168,0.9593685939050325,0.7573590699781158,0.7741976159761348,0.6825930859685692,0.9794736310411999,0.8702637933282734,true
"[9, 14, 20, 21, 47, 50, 66, 79, 80, 89]",61,149244,0.8490855178528312,0.7575070155669342,0.6910370319818979,0.6826737239835261,0.9214583646876462,0.8703487896050263,true
