nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[3, 9, 20, 41, 77, 109, 124, 129, 142, 153]",11,236851,1.2277939824650708,0.7079909424848001,0.9827340460138856,0.6398359835950574,1.1080586547945332,0.8414219764688822,true
"[4, 24, 38, 51, 85, 103, 114, 138, 182, 196]",342,236520,0.7540374813857886,0.707948535572639,0.660914374355351,0.6398214523463114,0.8683533159870979,0.8413967765404375,true
"[7, 9, 17, 21, 29, 40, 44, 66, 69, 96]",14,236848,0.7885446476530005,0.7080103223468528,0.8062264211963779,0.6398420736298486,0.8880003646694073,0.8414334925273969,true
"[11, 13, 21, 22, 25, 54, 58, 69, 74, 78]",32,236830,0.8094031566477085,0.7080013830649066,0.6715549690581537,0.6398476243126684,0.8996683592567366,0.841428180574496,true
"[4, 5, 10, 11, 15, 30, 34, 37, 42, 45]",264,236598,0.8214662585925918,0.7078884917032523,0.6894938957727629,0.6397965166083192,0.9063477580887989,0.841361094716919,true
"[3, 10, 20, 26, 35, 38, 45, 52, 55, 57]",141,236721,0.8664449657895797,0.7079207155769796,0.7497558359607848,0.6397864450222357,0.9308302561635928,0.8413802443467397,true
"[7, 9, 17, 41, 66, 80, 115, 124, 139, 142]",12,236850,1.0286549844704769,0.707998837206928,0.8787502140700845,0.639839804190037,1.0142262984514239,0.8414266677536005,true
"[9, 11, 13, 25, 29, 39, 40, 44, 54, 58]",36,236826,0.9519595243778449,0.7079780003436993,0.6920798010226986,0.6398439687878117,0.9756841314574327,0.8414142857972517,true
"[9, 13, 17, 24, 40, 49, 61, 63, 64, 77]",13,236849,0.8990762501241315,0.7080045955905362,0.8127158885135632,0.6398424199318066,0.9481963141270543,0.8414300895443044,true
"[17, 22, 32, 40, 57, 58, 62, 64, 85, 87]",21,236841,1.120104699637415,0.7079785436372171,0.8233923725956492,0.6398356339702781,1.0583499891989487,0.8414146086426222,true
"[1, 7, 17, 24, 30, 40, 41, 44, 77, 78]",10,236852,1.1328155571476466,0.7079971471497097,0.9589141472378969,0.6398384370134377,1.0643380840445609,0.8414256634722462,true
"[10, 16, 17, 22, 31, 32, 39, 45, 55, 59]",133,236729,0.9362000947200986,0.7078868826365877,0.7637385593714434,0.6397823054910159,0.9675743355009467,0.8413601384880245,true
"[6, 9, 12, 37, 50, 54, 60, 63, 66, 74]",30,236832,0.7408335036788395,0.708010925243059,0.6049903290613639,0.6398563239558305,0.8607168545339632,0.8414338507827333,true
