uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
7394,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7402,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7461,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7576,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",158,236103,0.7399750504983995,0.7090200459066416,0.6299595689089525,0.6415994519603702,0.8602180249787837,0.8420332807595206,true
7615,"[3248, 14535, 7750, 3934, 14823, 8862, 13015, 12987, 8913, 12096]",1004,235260,0.9364291190466232,0.7080529234055636,0.7125831249641364,0.641279551053736,0.9676926779957691,0.8414588067193566,true
7656,"[1547, 1355, 11227, 1744, 2929, 1372, 2493, 7960, 15808, 12398]",427,235907,0.8223428920131898,0.7088340957461269,0.6791765016852883,0.6415250019881238,0.906831236787303,0.8419228561727772,true
7796,"[10631, 11049, 4934, 6658, 3846, 6681, 13213, 549, 10548, 465]",1249,235013,0.7986336261487321,0.7085584076304842,0.6584722872024171,0.6415002584613632,0.8936630383700179,0.8417591149672715,true
7976,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7983,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",157,236103,0.7236685103273404,0.7090200459066416,0.6224012333761666,0.6415994519603702,0.8506870813215283,0.8420332807595206,true
7998,"[13985, 11387, 9139, 15049, 9035, 1132, 13817, 12176, 14805, 9168]",682,235627,0.9646218575646286,0.7083355801500784,0.7520398930411771,0.6412965049242924,0.9821516469286342,0.8416267463371624,true
