nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[163, 207, 175, 442, 37, 547, 472, 451, 521, 574]",39,14841,1.0390245955957158,0.7570593041519319,0.7401734975483644,0.6675849136701263,1.0193255591790662,0.8700915492934821,true
"[5, 12, 36, 38, 44, 48, 85, 170, 185, 206]",74,14806,0.9410890658062464,0.7568822437712679,0.7957471311108053,0.6671355654788957,0.9700974517058821,0.8699897952109944,true
"[163, 252, 253, 324, 333, 467, 508, 250, 320, 535]",43,14837,1.0453885960225333,0.7569648434668792,0.8272711187358154,0.6673129212156831,1.0224424658740134,0.8700372655621592,true
"[147, 236, 245, 250, 278, 324, 431, 499, 535, 578]",32,14848,1.995919175205205,0.7551299621861859,1.1360293324305908,0.6667659975447839,1.4127700362073103,0.8689821414656264,true
"[34, 37, 145, 234, 259, 325, 374, 395, 398, 473]",135,14745,0.7848412877765015,0.7575507303016091,0.7302672724574705,0.6672030104035924,0.8859126863164911,0.8703739025853252,true
"[14, 81, 115, 116, 123, 133, 149, 178, 179, 197]",110,14770,0.8531358085868206,0.7570882974409279,0.7351351347966522,0.6672735007010899,0.9236535111105357,0.8701082101905072,true
"[245, 194, 157, 289, 278, 472, 502, 574, 214, 473]",45,14835,1.0597361796580906,0.7568824377527765,0.7770620535146844,0.6674436587647165,1.0294348836415494,0.8699899066959206,true
"[35, 85, 158, 163, 188, 252, 257, 333, 360, 383]",43,14837,1.0646908043139047,0.7569089025787933,0.8575902660462297,0.6672250514755504,1.0318385553534548,0.8700051164095493,true
"[92, 158, 175, 207, 429, 442, 545, 172, 150, 499]",40,14840,1.0397320995666886,0.7570383967765759,0.717493237002893,0.6676411550338689,1.0196725452647475,0.8700795347418395,true
"[73, 81, 94, 143, 152, 179, 181, 284, 335, 355]",123,14757,0.7829072774351488,0.7575890422865441,0.722516187787812,0.6673188980880146,0.8848204775179814,0.8703959112303689,true
"[278, 518, 568, 214, 502, 296, 478, 150, 375, 333]",29,14851,1.4357596472897023,0.7564744503653391,0.9643523606270984,0.667196030686455,1.1982318837727957,0.86975539685899,true
"[545, 473, 289, 250, 575, 278, 508, 449, 338, 295]",57,14823,1.3333192160570708,0.7555852321953586,0.9099865246714426,0.6668437723994103,1.1546944254031326,0.8692440579005177,true
"[11, 38, 46, 78, 94, 145, 155, 173, 176, 179]",88,14792,0.8577634073873817,0.757203617651228,0.7153749513629467,0.6674919871865056,0.9261551745724804,0.8701744754077931,true
"[99, 143, 145, 151, 242, 250, 327, 406, 431, 529]",64,14816,1.1137989080586541,0.7562605265949852,0.8825940904672862,0.6668472224887164,1.055366717335095,0.8696324088918175,true
"[36, 120, 161, 218, 255, 291, 345, 473, 539, 546]",64,14816,1.187957096201345,0.7559401888492284,0.8725907957113899,0.6668904332651998,1.0899344458275209,0.8694482094117099,true
"[12, 85, 87, 245, 333, 499, 157, 431, 342, 259]",56,14824,0.7662122694120226,0.7577665410860753,0.7002935497380287,0.6676523226792633,0.8753355181940367,0.8704978696619972,true
"[147, 277, 293, 355, 358, 451, 467, 499, 529, 485]",35,14845,1.2942468444591917,0.7565335434551015,0.9563985184915756,0.6670946798272498,1.1376497019993421,0.8697893672925081,true
"[35, 90, 107, 127, 208, 442, 456, 508, 521, 544]",50,14830,0.8666097628657637,0.7574314635201461,0.8056956550387087,0.6673101609865674,0.9309187735059186,0.8703053852069089,true
"[5, 38, 46, 48, 121, 128, 163, 242, 244, 293]",71,14809,0.8183663610637062,0.7575079398009003,0.7292975114090683,0.667480204394131,0.9046360378979528,0.8703493205609459,true
"[158, 163, 576, 145, 37, 338, 184, 123, 451, 575]",66,14814,0.9563685528202105,0.7569136470677009,0.7812910464145657,0.6672694249439293,0.9779409761433512,0.8700078431070037,true
"[225, 228, 257, 259, 271, 281, 291, 299, 329, 371]",54,14826,1.2763211317797518,0.7559097363436496,0.8483956265769591,0.6671173011161186,1.1297438345836421,0.8694306966881544,true
"[146, 291, 396, 421, 502, 576, 345, 535, 60, 471]",48,14832,1.5710280278514202,0.7551665147525746,0.9521817067008685,0.6668547564900951,1.2534065692549325,0.8690031730394168,true
"[163, 245, 333, 506, 13, 207, 472, 478, 371, 243]",44,14836,1.24308760321841,0.7563590750610302,0.8713778585329696,0.6671713294963116,1.1149383853910537,0.8696890680358298,true
"[11, 30, 58, 101, 311, 320, 337, 342, 379, 395]",85,14795,0.7703844648005086,0.7577260164000684,0.6605588825039992,0.667816624884751,0.8777154805519318,0.8704745926217884,true
"[47, 150, 164, 241, 270, 283, 393, 416, 433, 443]",74,14806,1.3829056016189234,0.7546740563033401,0.928320393723814,0.6664729677865169,1.1759700683346168,0.8687197800806311,true
"[8, 11, 34, 81, 85, 134, 150, 151, 162, 170]",72,14808,1.0272835528643247,0.756488025144572,0.8346274506251808,0.6669638907170257,1.013549975513948,0.8697632006153009,true
"[14, 102, 126, 208, 262, 271, 281, 324, 396, 398]",60,14820,0.8528470107855501,0.7574135135964859,0.690420861341104,0.6676834830298424,0.9234971633879284,0.8702950727175731,true
"[22, 67, 127, 161, 180, 390, 396, 398, 435, 439]",77,14803,1.0890632239353408,0.7560752025875859,0.8227152564576414,0.6669692221465575,1.0435819200883756,0.8695258492923519,true
"[36, 42, 79, 159, 185, 218, 222, 227, 285, 292]",232,14648,0.7841840394679893,0.7573804201932333,0.7123543913125011,0.6670691050927247,0.8855416644449822,0.8702760597610584,true
"[106, 146, 161, 194, 238, 281, 289, 329, 454, 478]",44,14836,1.2047547350095251,0.7564727611085625,0.915117126040229,0.6670416093715934,1.0976131991778912,0.8697544257481893,true
"[20, 116, 164, 237, 276, 377, 463, 479, 490, 493]",148,14732,1.0924656462654003,0.7544362053013695,0.8221492234303529,0.6662242998313221,1.0452108142692556,0.8685828718673708,true
"[207, 281, 401, 598, 146, 478, 535, 439, 504, 575]",60,14820,1.2641793998249387,0.7557482002805369,0.8635213768791103,0.6669826712260447,1.1243573274653118,0.8693377941171871,true
"[5, 10, 12, 22, 26, 32, 55, 67, 69, 90]",95,14785,1.1194750519727672,0.7554743971734624,0.8534047930902411,0.6665824156130644,1.0580524807270986,0.8691803018784207,true
"[130, 143, 194, 205, 208, 237, 278, 281, 285, 338]",45,14835,1.072278161960435,0.7568443933170768,0.8069876456531666,0.6673528834599486,1.0355086489066303,0.8699680415492725,true
"[38, 46, 121, 170, 283, 295, 316, 341, 346, 375]",107,14773,0.8585373220415421,0.7570686792586888,0.7117014853630201,0.6674570101705061,0.926572890841051,0.8700969367022785,true
"[60, 151, 188, 250, 355, 374, 578, 588, 133, 54]",56,14824,0.8357902598995575,0.7575036992439746,0.6889986693916634,0.6676949908726927,0.9142156528410337,0.8703468844340023,true
"[22, 36, 47, 48, 89, 108, 150, 205, 277, 377]",180,14700,1.4957952652978765,0.7487616288703017,0.987881391183864,0.6638554979435125,1.2230270909909873,0.8653101345010942,true
"[78, 113, 115, 121, 130, 170, 188, 192, 242, 268]",103,14777,1.2238684782922717,0.7545496811858259,0.8791012703153877,0.6663021614224974,1.1062858935610955,0.8686481918393809,true
"[204, 205, 218, 401, 539, 564, 576, 598, 311, 310]",95,14785,0.9444751827690759,0.7565988467895834,0.7304338351973516,0.6673725570401746,0.9718411304164256,0.869826906223062,true
"[61, 67, 101, 152, 263, 271, 287, 303, 366, 369]",119,14761,0.8530292393633447,0.7570305949910451,0.7216401023091807,0.6673409185019942,0.9235958203474856,0.8700750513553673,true
"[118, 218, 269, 360, 431, 451, 473, 481, 545, 253]",55,14825,0.8832958156279428,0.7573327367478933,0.7653289141223559,0.667413246536661,0.939838185874538,0.8702486637438137,true
"[87, 90, 120, 157, 194, 481, 508, 529, 589, 396]",53,14827,0.870189445916664,0.7573965772923363,0.7752569628166884,0.6673909658834185,0.9328394534520204,0.8702853424551836,true
"[10, 11, 14, 15, 16, 21, 23, 24, 27, 59]",197,14683,0.9132239045990752,0.7557130002684082,0.7422025634751879,0.666776582794941,0.9556274925927336,0.8693175485795787,true
"[238, 250, 285, 289, 293, 320, 333, 499, 508, 392]",46,14834,0.7967130930774949,0.7576776520065721,0.7182356552516332,0.6676186888257485,0.8925878629454329,0.8704468117045246,true
"[79, 123, 146, 164, 196, 344, 365, 377, 410, 431]",128,14752,1.0618197157349316,0.755160396456954,0.8042048924245129,0.6665913939772501,1.0304463672287518,0.8689996527369582,true
"[9, 44, 70, 78, 79, 101, 205, 230, 257, 258]",75,14805,1.1299356298122187,0.7559131320439809,0.8285421661767428,0.6669607435136423,1.0629843036527955,0.8694326495157523,true
"[12, 35, 36, 65, 158, 180, 209, 255, 316, 450]",75,14805,0.7806043808189213,0.7576827938929845,0.6911005551488012,0.6676570029413421,0.8835181836379608,0.8704497652897522,true
