uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
2273,"[16, 50, 57, 72, 79, 81, 138, 142, 154, 167]",92,150375,0.8376394051351564,0.7577724687084872,0.7561866594564433,0.6832685514770569,0.9152264228785991,0.8705012743864808,true
2274,"[5, 11, 20, 68, 72, 82, 87, 103, 113, 143]",149,150314,1.2146187208956856,0.7573835896044991,0.8342761856242826,0.6831665550099734,1.1020974189678903,0.8702778806820837,true
2279,"[364, 370, 389, 473, 555, 572, 723, 782, 799, 835]",121,150397,0.9365541521324442,0.7577401158577972,0.8051540948981855,0.6832492915244026,0.9677572795553874,0.8704826913028181,true
2285,"[7, 12, 54, 105, 122, 138, 154, 179, 191, 226]",87,150381,0.8766190721281522,0.7577754916796707,0.7686440337820394,0.6832748342555575,0.9362793771776414,0.8705030107240702,true
2302,"[124, 320, 434, 600, 614, 745, 821, 941, 1154, 1416]",58,150421,1.0181393147082023,0.75770418391321,0.8176278267515943,0.6832645761667526,1.0090288968648036,0.8704620519662015,true
2306,"[4, 12, 87, 154, 197, 217, 289, 296, 345, 353]",70,150400,1.338979345360371,0.7575895641011906,0.9408315599771763,0.6832157281638584,1.15714275064072,0.8703962109873816,true
2314,"[87, 93, 120, 207, 236, 247, 285, 291, 313, 369]",139,150327,0.9502494985948186,0.757646712801668,0.7808104835511636,0.6832269716822124,0.9748074161570677,0.8704290394981476,true
2319,"[16, 30, 71, 77, 78, 104, 106, 108, 141, 144]",90,150383,0.9318688588361431,0.7576997150299284,0.7554187742360322,0.6832565346796281,0.9653335479698937,0.8704594850019892,true
2334,"[632, 723, 860, 1341, 1615, 1620, 3488, 3636, 3642, 3820]",101,150410,0.806167180275966,0.7576979205275198,0.6993219492044357,0.6832530120483464,0.8978681307831157,0.870458454222555,true
2335,"[9, 16, 21, 60, 63, 64, 80, 98, 104, 128]",91,150386,0.980054479404604,0.7577338657416601,0.7643770765609601,0.6832773402114446,0.9899770095333548,0.8704791012664578,true
2356,"[40, 54, 114, 182, 188, 208, 237, 247, 262, 263]",130,150333,0.8442669391200912,0.7577433636787141,0.698296627395554,0.6832949721391072,0.9188399964738644,0.8704845568295362,true
2362,"[12, 40, 60, 64, 91, 122, 213, 226, 246, 279]",76,150391,1.22916383537035,0.7576481078933324,0.8948609637559545,0.6832398962630711,1.108676614423859,0.870429840879397,true
2365,"[5, 37, 47, 68, 71, 152, 194, 214, 243, 268]",145,150320,1.1113444221354551,0.7574831456204375,0.805956672396023,0.6831970870541619,1.0542032167165187,0.8703350766345325,true
2371,"[14, 40, 57, 64, 128, 153, 384, 434, 449, 458]",75,150395,0.9271312595010791,0.7577655999763292,0.7528764723799678,0.6832853136781036,0.9628765546533362,0.8704973291035012,true
2372,"[61, 86, 179, 191, 209, 241, 262, 276, 282, 288]",101,150375,0.9500230141598855,0.7576700137848278,0.7298175282626638,0.6832688581360102,0.9746912404243128,0.8704424241641878,true
