nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[223, 149, 1600, 1071, 74, 841, 219, 998, 577, 1313]",57,154712,0.6272731010015505,0.6085556710671622,0.6141566984220236,0.5871266137398301,0.7920057455609464,0.780099782763181,true
"[92, 70, 34, 243, 1102, 676, 551, 480, 1612, 159]",128,154641,0.7336627343644702,0.6084590161658372,0.6274736186747282,0.5871031807446687,0.85654114575102,0.7800378299581612,true
"[34, 149, 1071, 568, 256, 167, 1387, 712, 1014, 536]",29,154740,1.2384843924376168,0.6084445101558691,0.9007185218497307,0.5870777999198205,1.1128721366076233,0.7800285316293687,true
"[427, 256, 167, 460, 1280, 953, 1728, 149, 219, 1600]",37,154732,1.1177567049567863,0.6084408044284082,0.8695248426816456,0.5870690431038663,1.0572401358994967,0.7800261562463199,true
"[1271, 280, 46, 34, 811, 1799, 243, 221, 968, 1619]",153,154616,0.8088373645806939,0.6083643829365593,0.7091719810396326,0.5870158087366611,0.8993538594906312,0.7799771682149159,true
"[68, 1612, 1093, 46, 57, 1731, 676, 1114, 480, 983]",71,154698,0.8062065858046759,0.6084718540725008,0.6966703742859647,0.5870862971735403,0.8978900744549279,0.7800460589429965,true
"[1770, 92, 1131, 816, 894, 1652, 529, 272, 1682, 1257]",121,154648,0.9937046365633644,0.6082612208879243,0.6961821542654588,0.5870512490045815,0.9968473486764984,0.7799110339570304,true
"[950, 149, 187, 1071, 1510, 785, 480, 161, 1257, 139]",44,154725,1.1863136059866937,0.6083982662804102,0.8568668656598717,0.5870598639821465,1.0891802449487842,0.7799988886404968,true
"[149, 1723, 894, 427, 1638, 1728, 1309, 219, 1070, 644]",40,154729,0.7389998983380834,0.6085288443211444,0.6282003422668485,0.5871259530083951,0.8596510328837415,0.7800825881412458,true
"[426, 1090, 471, 1731, 581, 533, 953, 1605, 723, 592]",83,154686,0.8616869042926076,0.6084267453799541,0.7164559109304415,0.5870671796808984,0.9282709218178751,0.7800171442859151,true
"[152, 592, 1387, 1600, 1813, 34, 460, 183, 1721, 676]",59,154710,0.9476232068291836,0.6084332608085901,0.791399853161603,0.5870586710968271,0.9734594017364995,0.7800213207397539,true
"[950, 1070, 1387, 74, 340, 568, 1309, 915, 846, 1605]",35,154734,0.8660109093228083,0.6085043310912507,0.7797129613557479,0.5870930089255055,0.9305970714131914,0.780066876037722,true
"[918, 1600, 193, 346, 1638, 74, 1637, 712, 1466, 30]",77,154692,0.8042901662135693,0.6084651385081414,0.7120403768502785,0.5870743961401311,0.8968222601015038,0.7800417543363569,true
"[605, 674, 1106, 950, 1728, 399, 846, 9, 983, 480]",33,154736,1.3055423606150458,0.608413922106036,0.9187196482759439,0.5870658531197236,1.1426033260125956,0.780008924375892,true
"[149, 1600, 568, 1536, 533, 1257, 256, 172, 110, 846]",39,154730,1.192655236631412,0.6084153428208574,0.9057767088791727,0.5870562547992009,1.0920875590498282,0.7800098350795697,true
