nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[3075, 5650, 629, 2529, 3371, 4704, 1983, 1556, 5890, 4448]",657,149345,0.759305720646338,0.7550649245535971,0.6906076470566808,0.6815053666825113,0.8713815012073288,0.8689447189284236,true
"[2504, 1812, 4461, 3526, 1727, 3370, 3563, 1268, 1030, 4956]",532,149470,0.9546723708795728,0.7543731137660643,0.7764002783473316,0.6812076220193692,0.9770733702642667,0.8685465524461335,true
"[300, 3713, 1600, 4523, 1542, 1712, 2818, 3012, 3259, 34]",532,149470,0.7588377137330818,0.7550701368315754,0.6850508257799693,0.6815327568876761,0.8711129167525195,0.868947718123234,true
"[1812, 3462, 146, 1916, 5536, 1571, 1717, 3266, 265, 2907]",632,149370,0.8668040502217998,0.7546107977249876,0.7432181020476996,0.6812842898227337,0.9310231201327923,0.8686833702362372,true
"[1345, 1609, 5282, 2841, 5107, 1451, 3224, 5156, 1434, 3371]",696,149306,0.8053829617037803,0.7548490246512247,0.7126992732837985,0.6814000074820192,0.8974313130840601,0.8688204789547865,true
"[216, 4448, 5306, 1001, 5083, 5663, 2878, 518, 1501, 1434]",770,149232,0.7616708931699007,0.7550495096774201,0.6927908037499588,0.6814872097970168,0.8727375855146269,0.8689358490000398,true
"[4048, 343, 4315, 1040, 3371, 2847, 2878, 5361, 639, 2541]",563,149439,0.9054880291176555,0.7545168614319445,0.7607999881710583,0.6812466479163778,0.9515713473605936,0.8686293003531164,true
"[3610, 2909, 4094, 4085, 5682, 5837, 2685, 5011, 4089, 92]",879,149123,0.8245140968669453,0.7546742429053568,0.6966779828437004,0.6814560347122595,0.9080275859614317,0.8687198874812047,true
"[5812, 2116, 3032, 2485, 3308, 1284, 2986, 935, 2592, 2934]",970,149032,0.7663127471596825,0.7550104115302531,0.6926423315174405,0.6814730068021898,0.8753929101607361,0.8689133509909104,true
"[2609, 1333, 2793, 549, 3507, 3841, 975, 2753, 5526, 5493]",963,149039,0.885051671316832,0.7542437231626854,0.7426387706259447,0.6811504846060633,0.9407718487055361,0.8684720623961864,true
"[4950, 4489, 4543, 1101, 1264, 3013, 3118, 549, 4899, 3732]",860,149142,0.8073022587425668,0.7547823890882713,0.6992727804716325,0.6814430114931427,0.89850000486509,0.8687821298163719,true
"[1125, 2986, 3391, 3976, 2878, 1969, 5847, 4141, 2288, 2073]",814,149188,0.8027433554099005,0.754823457145467,0.6818055940329231,0.6815438135625727,0.8959594608071844,0.8688057649126569,true
"[2605, 2507, 5539, 329, 1698, 3596, 5277, 4647, 1981, 5172]",816,149186,0.7663145252893278,0.7550220688488563,0.6959603500673448,0.6814663880368192,0.8753939257781765,0.8689200589518326,true
"[5011, 4305, 1680, 5954, 4819, 2792, 4323, 4021, 4085, 4294]",964,149038,0.9052974728234339,0.7541118926187939,0.7446496840403928,0.6811370651505049,0.9514712149210999,0.8683961611032109,true
"[403, 1040, 869, 3368, 531, 3675, 1427, 1683, 3450, 4509]",559,149443,0.7679670416904327,0.7550353073721526,0.7026841298686052,0.6814661629030422,0.8763372876298444,0.868927676721229,true
"[3067, 4085, 749, 2909, 2073, 1812, 1017, 4322, 1701, 1958]",1044,148958,0.7836357111179341,0.7548833854745259,0.687604025019346,0.6815027699700296,0.8852320097680235,0.8688402531389334,true
