nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[112, 115, 226, 232, 298, 318, 384, 432, 468, 489]",54,149776,1.4812942708238277,0.7583173907230412,1.0154349725788119,0.6837492716472003,1.2170843318455085,0.8708142113694752,true
"[50, 128, 167, 211, 269, 405, 422, 458, 511, 542]",72,149758,1.1326776144441326,0.7583980997029789,0.8871140248314734,0.68377109863221,1.0642732799634371,0.8708605512382444,true
"[18, 23, 25, 37, 57, 69, 86, 102, 106, 118]",180,149650,1.2530659473466617,0.7579831843169816,0.8714309690341363,0.6836432129924772,1.1194042823514039,0.8706222971627717,true
"[5, 28, 104, 114, 127, 179, 208, 221, 263, 275]",162,149668,0.8328712568640193,0.7584975429613995,0.7273826286004319,0.6838217148149043,0.9126178043759716,0.8709176441899655,true
"[66, 72, 115, 144, 252, 313, 315, 361, 362, 365]",63,149767,1.0311623641361225,0.758463294147697,0.8519521036903485,0.6837981091710313,1.0154616507461631,0.8708979814810096,true
"[61, 89, 124, 140, 206, 213, 221, 234, 276, 364]",51,149779,0.8663474866608775,0.7585412620042795,0.7674372405775227,0.6838403587918261,0.9307778933026275,0.8709427432410695,true
"[50, 69, 106, 115, 154, 180, 188, 232, 236, 276]",66,149764,0.77926664347422,0.7585688403427352,0.6731886616311603,0.6838735206530453,0.8827608076224386,0.8709585755607067,true
"[12, 13, 52, 54, 57, 93, 114, 118, 134, 161]",218,149612,0.7804210296735156,0.7585461301171688,0.6764399090908292,0.68387963865578,0.8834144155907325,0.8709455379742,true
"[14, 16, 49, 51, 70, 79, 87, 120, 128, 140]",66,149764,1.2624711047498394,0.7583558953463129,0.950096520650336,0.6837514891989225,1.1235973944210798,0.8708363194919656,true
"[43, 108, 168, 179, 213, 228, 311, 313, 384, 391]",57,149773,0.9273060803094352,0.7585137438455599,0.7796838603918839,0.6838323490796607,0.9629673308630128,0.8709269451828666,true
"[162, 179, 183, 218, 276, 277, 315, 354, 365, 394]",84,149746,1.0464236758617267,0.7584164906894761,0.7704395262241134,0.6838202521506251,1.0229485206312812,0.8708711102622915,true
"[54, 108, 141, 227, 492, 554, 565, 580, 603, 684]",51,149779,0.9315931450928328,0.7585190457484625,0.7552476480013669,0.683844509368485,0.9651907299041121,0.8709299890051223,true
"[21, 85, 459, 555, 745, 841, 1189, 1200, 1208, 1454]",41,149789,0.8829134106013677,0.7585439248123962,0.7247586706951983,0.6838576216761699,0.9396347219006798,0.8709442719327087,true
"[22, 87, 119, 254, 303, 346, 386, 409, 456, 462]",292,149538,0.7646547008850756,0.7585660917686493,0.6931566347820489,0.6838506778303439,0.8744453675816892,0.8709569976575475,true
"[12, 171, 361, 383, 581, 745, 775, 799, 821, 932]",47,149783,0.9798812473144816,0.7585085155520648,0.8619664143083156,0.6838129292194567,0.9898895126803201,0.8709239436093514,true
"[1, 12, 20, 32, 50, 57, 71, 115, 145, 201]",74,149756,0.8760824381845146,0.7585198943824155,0.7514171140899913,0.6838354358577131,0.9359927554124094,0.870930476204855,true
"[158, 304, 311, 341, 448, 681, 745, 941, 1813, 1893]",42,149788,0.843707418777112,0.7585540877237833,0.7610990710484015,0.6838471589030252,0.9185354749693188,0.8709501063343315,true
"[5, 72, 96, 128, 142, 197, 214, 280, 317, 339]",123,149707,0.8859505672358396,0.7584733077530689,0.7680411859445595,0.6837996575502759,0.9412494713070705,0.8709037304737355,true
"[51, 121, 141, 144, 168, 185, 211, 217, 223, 234]",88,149742,1.0581669733420143,0.7584018959938066,0.8320957016311816,0.6837817043782426,1.0286724324788792,0.8708627308559063,true
"[66, 841, 1615, 2357, 4008, 4758, 5116, 5146, 5380, 304]",42,149788,1.0476700079405077,0.7584968973697841,0.8439789847690623,0.6838239196824182,1.0235575254671854,0.8709172735511589,true
"[69, 77, 89, 145, 160, 197, 227, 228, 318, 365]",45,149785,0.9659123789738245,0.7585156681009771,0.8311458541272156,0.6838245674487741,0.9828084141753287,0.8709280498990586,true
"[14, 21, 50, 200, 221, 252, 320, 363, 367, 561]",58,149772,0.840735217439025,0.7585461418752987,0.7360742541501122,0.683848597147729,0.9169161452603095,0.8709455447244097,true
"[108, 176, 243, 282, 298, 317, 320, 458, 572, 580]",53,149777,0.8476824743782222,0.7585464272379382,0.7056107012133276,0.6838611204095825,0.9206967331202073,0.8709457085478625,true
"[4, 9, 69, 78, 89, 134, 138, 143, 159, 354]",117,149713,0.8315256942807306,0.7585209493987018,0.6975440321354501,0.6838581268626673,0.911880306992497,0.8709310818880572,true
"[9, 39, 50, 70, 87, 106, 162, 167, 172, 191]",89,149741,1.1624372816385988,0.7583379200452305,0.8887182484480711,0.6837470597540987,1.0781638473064281,0.8708259987191647,true
"[41, 70, 77, 102, 108, 168, 189, 197, 206, 215]",59,149771,1.7341492376898733,0.7581936462902363,1.115416725530903,0.6836988122663537,1.316871002676372,0.8707431574754041,true
