uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
1639,"[5550, 2165, 2625, 2565, 2620, 1338, 667, 3576, 2592, 4294]",499,149446,0.7692106704917846,0.7562397209112014,0.7094677119076083,0.6823584979659465,0.8770465611880504,0.8696204464656988,true
1678,"[4126, 1658, 714, 5472, 3308, 5412, 5682, 5103, 1645, 5738]",664,149231,0.9175363260133783,0.7555022992549442,0.749854117682469,0.6821334049513527,0.9578811648703498,0.8691963525320066,true
1690,"[1737, 5424, 5015, 4094, 2581, 1426, 4271, 3792, 5727, 5888]",670,149218,0.7679827287457186,0.7561320570283153,0.6972067006594146,0.6823472714007733,0.8763462379366495,0.8695585414613068,true
1714,"[1624, 4964, 5412, 1812, 26, 5289, 2096, 4167, 4407, 4977]",537,149373,0.9299209811772067,0.7555604350662637,0.7690377428504882,0.6821028999086025,0.9643241058778976,0.8692297941662284,true
1721,"[3561, 1120, 5011, 4294, 5811, 5755, 1263, 5459, 2380, 5422]",526,149366,0.8000941798989917,0.7560461519019941,0.6825300338220082,0.6824155908675115,0.8944798376145723,0.8695091442313841,true
1737,"[3610, 5645, 3151, 4671, 6007, 543, 2500, 212, 169, 2683]",587,149393,0.7570759243891279,0.7559340182577239,0.681631752409091,0.6822865321961522,0.8701011000964933,0.8694446608368608,true
1789,"[838, 1297, 1120, 5972, 4381, 1130, 2854, 3341, 2168, 5716]",573,149309,0.8264597713447798,0.7559029553532208,0.7300455372136734,0.6822177105429446,0.9090983287548051,0.8694267970066375,true
1805,"[5664, 5269, 2153, 181, 2181, 5684, 5096, 1457, 3283, 5053]",574,149313,0.8373868653105989,0.7558915432012052,0.7192746753171082,0.6822698298830725,0.9150884467146325,0.8694202339497311,true
1848,"[5387, 3539, 3507, 1717, 1246, 5964, 5605, 3916, 1385, 1051]",1007,148871,0.871309527890867,0.7554199284321198,0.7317871222887747,0.6820843344158638,0.9334396219846611,0.869148967917537,true
1907,"[1447, 424, 2181, 1273, 5289, 327, 1717, 1343, 3371, 1266]",896,148979,0.7801014421540089,0.7560405003228959,0.6975137432544891,0.6823162954422713,0.8832335150762843,0.8695058943577645,true
2014,"[438, 829, 5614, 1369, 4578, 2880, 765, 3669, 271, 5555]",673,149209,0.8333545907192836,0.7558146802845134,0.7229956073047069,0.6822127191436075,0.9128825722508255,0.8693760292787658,true
2071,"[1284, 801, 4505, 3096, 3842, 764, 1922, 1140, 4387, 3196]",609,149298,0.9540295970804245,0.7553631176323672,0.7723975771817194,0.68203054298195,0.9767443867667858,0.8691162854488271,true
2118,"[4543, 4344, 3916, 5763, 4021, 3615, 2860, 1749, 5273, 2038]",935,148948,0.7778940275857612,0.7560275982526696,0.6769211807313358,0.6824296828190864,0.8819830086718005,0.8694984751295828,true
2239,"[4337, 4310, 5455, 4901, 3434, 1879, 453, 3208, 5728, 3569]",420,149468,0.7720986343240914,0.7561241060026898,0.6827316726476681,0.6823960016916248,0.8786914329411044,0.8695539695744536,true
2355,"[4048, 411, 3476, 5758, 1701, 5848, 4888, 3816, 62, 594]",698,149199,0.9065776856611419,0.7555052854122195,0.7424255218323597,0.6821515015560359,0.9521437316188884,0.8691980702994108,true
2508,"[2907, 926, 1764, 2909, 2641, 1298, 1702, 3159, 163, 3191]",715,149169,0.799320996506566,0.756040653436983,0.6912528854606468,0.6823889825762626,0.8940475359322713,0.8695059824043668,true
2654,"[973, 2178, 3850, 5837, 3778, 4062, 5682, 4001, 4384, 4816]",664,149223,0.756792726482178,0.7561660814866367,0.6850188281265402,0.6823938448987249,0.8699383463683952,0.8695781054549595,true
2675,"[571, 3945, 3309, 5270, 3994, 1285, 2848, 5113, 4786, 4908]",556,149322,0.766055296812854,0.7561528941427484,0.6743429801599742,0.6824413320486711,0.8752458493548279,0.8695705228115477,true
2751,"[4079, 639, 2907, 3032, 3600, 2592, 1448, 3971, 699, 6007]",868,149024,0.8068258342154933,0.7558470253075842,0.7097154579056356,0.6822273612274432,0.8982348435768306,0.869394631515277,true
2779,"[5722, 1147, 4418, 3474, 1274, 1925, 5749, 1749, 4079, 975]",594,149302,0.7920985245331482,0.7560733350580943,0.712882233041713,0.6822944306423588,0.8899991710856523,0.8695247754136131,true
2792,"[3600, 3648, 2743, 4470, 3746, 4116, 5872, 3228, 403, 639]",567,149335,0.8030064846181265,0.7559652880418882,0.6834011918237157,0.6823722460890116,0.8961062909153839,0.869462643269904,true
2823,"[3450, 4217, 2015, 3746, 2453, 3558, 1579, 1712, 3792, 2122]",727,149153,0.8448152766491892,0.7557555584262567,0.713901066889614,0.6822551623464297,0.9191383337937707,0.8693420261475093,true
2831,"[3469, 5972, 2073, 676, 1516, 2581, 1390, 4072, 1949, 3308]",581,149298,0.836963600499709,0.7558890893216409,0.7279378265062216,0.6822341760701959,0.9148571475917477,0.8694188227325429,true
2836,"[3075, 4647, 3147, 1889, 2907, 3669, 2165, 2507, 1172, 714]",806,149068,0.7682879298720731,0.7561267275176582,0.695847671423226,0.6823391342228221,0.876520353370116,0.869555476963752,true
2844,"[3425, 1800, 4823, 2102, 5964, 1117, 839, 224, 2244, 1597]",714,149169,0.7810444520007969,0.7561038598502713,0.6659497894863864,0.6825001526507601,0.8837671933268382,0.8695423278082967,true
