nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask-1,mask-2,mask-3
"[90, 101, 107, 127, 157, 207, 271, 289, 293, 299]",53,15061,0.7528273320828274,0.7730167871920491,0.7057298515788841,0.6745914468492545,0.8676562292076438,0.8792137323723107,0,true,0
"[12, 55, 155, 209, 248, 324, 342, 463, 496, 508]",55,15059,1.0097520084142733,0.7720811023332927,0.7956109520753345,0.6742590384996455,1.0048641741122395,0.8786814566913841,true,true,true
"[20, 36, 97, 110, 164, 172, 216, 257, 277, 316]",86,15028,0.810766437996832,0.7727295559510323,0.7592796738077054,0.6742166230491644,0.9004256982099256,0.8790503716801628,true,true,true
"[78, 94, 110, 133, 142, 162, 172, 173, 176, 179]",60,15054,0.35802870254752694,0.7745997049519723,0.4941537739116836,0.6754202362624951,0.5983549970941389,0.8801134614082279,0,0,0
"[22, 91, 113, 131, 140, 216, 246, 275, 288, 369]",479,14635,0.8100756557617659,0.7717307442015685,0.7026730391471954,0.6737851094894977,0.9000420299973585,0.8784820682299489,true,true,true
"[39, 55, 156, 160, 172, 175, 200, 312, 313, 425]",326,14788,1.1043049826577795,0.765641212885678,0.8147445576137542,0.6716133849978511,1.0508591640452014,0.8750092644570558,true,true,true
"[150, 181, 185, 194, 206, 261, 295, 341, 351, 396]",96,15018,0.7684564088854131,0.7729746880574538,0.6490092186263768,0.6748648673686358,0.876616454833819,0.8791897906922338,0,0,0
"[6, 13, 23, 38, 54, 78, 94, 107, 108, 114]",128,14986,0.8269019277210309,0.77248513504281,0.7111582100013449,0.6743892441111793,0.9093414802597707,0.8789113351429768,true,true,true
"[188, 194, 250, 271, 333, 388, 440, 269, 535, 192]",47,15067,0.8098367096581403,0.7728309122682624,0.6895068690745877,0.6746544527964292,0.8999092785709792,0.879108020818979,true,true,true
"[11, 54, 56, 78, 133, 157, 162, 170, 176, 184]",74,15040,0.45534806919541954,0.7745086385225651,0.5232770145675709,0.67544567580135,0.6747948348908871,0.8800617242685681,0,0,0
